ConvThread,MessageID,Date,Message,UserID
64,146903,2023-08-23,Може то був сарказм на питання в цьому пості?,580069707
65,145765,2023-08-19,"я не казав, що це договорняк. то був сарказм щодо гола вереса. а щодо голів, то у нашому чемпіонаті 75% таких голів забивають, можна кожен другий матч вважати за договорняк.
але мені, як казав Лобановський, важливий лише результат. і сьогодні він позитивний. все інше забудеться за 3 дні",516292934
66,142516,2023-08-11,знову $6к нести 🙁,51098087
66,142521,2023-08-11,Краще задонать на дрони.,5737892516
66,142524,2023-08-11,Та то був сарказм,592763671
67,139307,2023-08-03,"Я думаю Катерине будет очень не просто "" с корабля на бал"". Человека на lowest price detected. надо брать на ставку. 
 Желаем ей успеха. 🤞",662919630
67,139311,2023-08-03,"Сподіваюсь так же і піде по тупому,як і прийшла",580069707
67,139319,2023-08-03,Я не закладывал сарказм,662919630
68,138515,2023-08-02,"Пане Олександр, ви до людей в кишеню не лізьте, в двічі дешевше, бач, хочуть!)))",531036865
68,138527,2023-08-02,"Пан Олександр має повне право таке писати, бо саме він як і десятки інших бійців потім їх ремонтують на передку (або не ремонтують, бо ніяк)",222404066
68,138528,2023-08-02,То сарказм був,531036865
69,138165,2023-08-01,"Сначала думал, сарказм. А потом понял, хуйня!!!",958997934
70,138097,2023-08-01,"В каждом военкомате есть такой ходок.И ваще,чувак жизни спасает,а вьі его задерживаете.",580069707
70,138098,2023-08-01,"Лучше сказать - разменивает. Кто-то погибнет вместо ""откосивших"".",592763671
70,138099,2023-08-01,То був сарказм.,580069707
71,136927,2023-07-29,Вам ніхто не повірить,131687239
71,137122,2023-07-29,Вообще-то я верю. Регулярно новости про эти дыры в асфальте + возле дома была одна недавно,389923053
71,137125,2023-07-29,Та блін. То був сарказм... Як можна в Полтаві і не повірити в дірки в асфальті,131687239
72,136822,2023-07-29,"Та по ньому видно ,що пахне з голоду",1621583522
72,136836,2023-07-29,А в Полтаві голод?,589879527
72,136837,2023-07-29,"Сарказм ,нє?",1621583522
73,136523,2023-07-28,"Бажаю вам від щирого серця пережити такий ""піар"", як Катерина чи Вадим. 
Розкажете потім, якщо виживете, як воно 😑

А ви коли йдете кудись працювати, то ви підписуєтесь кровʼю, що ніколи звідти не підете ні за яких обставин?",120061352
73,136526,2023-07-28,І можете розказати всім що там такого пережили ямщикові? Це тут всім буде дуже цікаво,222404066
73,136594,2023-07-28,"Та най буде, як вам уявляється і вважається - своя, не своя, знаю, не знаю, думаю, не думаю. Вам не потрібні ці всі відповіді, ви все для себе вже знаєте заздалегідь по всім питанням навіть не заданим. Намагатись вам щось пояснити - тільки гаяти час. Та і все ж у вас в коментаторських баталіях явно досвід більший за мій. Чи то ваше хоббі, чи робота, без поняття.
Сподіваюся (без сарказму), ви в реальному житті дуже принципова борчиня за істину і все праведне ✊",120061352
74,134451,2023-07-24,Так все тіп з  цією послицею. На відміну від послів в Британії чи Німеччині...,131687239
74,134479,2023-07-24,А що не так з послом в Британії?,193883410
74,134501,2023-07-24,Осмілився назвати спіч Верховного нездоровим сарказмом,131687239
75,134193,2023-07-22,"Олена, ви все вірно кажете. Все життя буде як мінімум за Дніпром, а як максимум на заході України",603282138
75,134194,2023-07-22,"Позняки, Оболонь, Харківський і т.д терміново почали шукати квартири на іншому березі)))",958997934
