ConvThread,MessageID,Date,Message,UserID
82,3141783,2023-09-16,"Я якось хуйово уловлюю вайби пацаватих котанів на кшталт тебе сьогодні. Погано вдупляю – то є іронія, мета-іронія, пост-хуйронія, а чи сарказм в твоїм меседжі... Да і хуй з тим. Чо не дуже то, братіку скелетончику?",572094318
82,3141788,2023-09-16,Я наче не писав сарказму,569212557
83,3141730,2023-09-16,"Як справи, братіку?",572094318
83,3141764,2023-09-16,Та не знаю шо тобі сказати навіть 😄 почуваюся не дуже,569212557
83,3141783,2023-09-16,"Я якось хуйово уловлюю вайби пацаватих котанів на кшталт тебе сьогодні. Погано вдупляю – то є іронія, мета-іронія, пост-хуйронія, а чи сарказм в твоїм меседжі... Да і хуй з тим. Чо не дуже то, братіку скелетончику?",572094318
84,3140765,2023-09-16,Науя це знімати? Щоби допомагати ворогу?? (Сарказм),5917525370
85,3138293,2023-09-15,"Ахуй, поляки підараси????????",514784980
85,3138294,2023-09-15,З підключенням,216737970
85,3138298,2023-09-15,"Та тіпа сарказм ', хуй знає",514784980
86,3132409,2023-09-14,"«Зйобки, тюбики, мамині царапінки, мамині вішенки на тортику»
Та позбавляйте вже громадянства усіх українців, хто не воює, буде 3 мільйони громадян і ок",233801413
86,3132424,2023-09-14,"ну я тупа маміна бусінка, мамін кірпічєк. питання?",844886418
86,3132431,2023-09-14,"Та без питань, взагалі 
То був сарказм
Ці закиди щодо поділу українців на правильних і неправильних вже заїбали",233801413
87,3130632,2023-09-14,Ти тупий?,1039595783
87,3130637,2023-09-14,ну це ж очевидний сарказм 😭,1139501575
87,3130647,2023-09-14,Сарказм важко відрізнити від звичайного ідіотизму в Інтернеті. Велкам до Інтернету в 2023.,970954841
88,3130632,2023-09-14,Ти тупий?,1039595783
88,3130637,2023-09-14,ну це ж очевидний сарказм 😭,1139501575
88,3130645,2023-09-14,"Я вже не знаю де сарказм, а де ні😭😭😭",1039595783
89,3130600,2023-09-14,"тим же кримським татарам було так погано з Україною, не те що з рф 😑😑😑😑",1139501575
89,3130632,2023-09-14,Ти тупий?,1039595783
89,3130637,2023-09-14,ну це ж очевидний сарказм 😭,1139501575
90,3110856,2023-09-08,В мене є інсайд з Кремля. Фіксуйте на узького: русня хоче захопити Україну та знищити її державність. Як вам інсайд? Ніхто не здогадувався 146%,833011604
90,3110879,2023-09-08,"Ти трохи запізнився з інсайдом) я наприклад на пальцях порахував що до кінця Олімпійських ігор не буде нічого і спокійно зібрав речі, та поїхав у відпустку. 
У відпустці як розумієш я досі.",300018269
90,3110892,2023-09-08,"Та це ж сарказм був... А так, можу лише порадуватись за Вас, що маєте фінансову можливість знаходитись 1,5+ років у відпустці. Та ще й з великою вірогідністю в умовах середовища з порівняно вищим рівнем витрат на проживання, аніж в Україні.",833011604
91,3107543,2023-09-07,https://uk.m.wikipedia.org/wiki/%D0%93%D0%BE%D0%BD%D0%B7%D0%BE-%D0%B6%D1%83%D1%80%D0%BD%D0%B0%D0%BB%D1%96%D1%81%D1%82%D0%B8%D0%BA%D0%B0,523202945
92,3107327,2023-09-07,Терпи,1148448625
92,3107331,2023-09-07,За що ти так зі мною,548930861
92,3107342,2023-09-07,"Ну якщо то був не сарказм, тодi ладно, не терпи 🤗",1148448625
93,3106111,2023-09-06,"Не плач. Ми зрозуміли що злий дядя Татаров не дає тобі грошових грошей, підлога країни не може це терпіти",440365193
93,3106123,2023-09-06,"Мені подобається цей сарказм
Дуже ахуєнно сміятись з того в чому ти варишся постійно ,яка різниця татаров-рєзніков-умеров
В будь-якому випадку такі каструлі як ти будуть жрати далі лайно і намагатись жартувати з приводу того як гарно його їбуть",412365879
